StudentID,Age,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,Activity
1714,18,8.0031054573,14,0,1,0,0,0,0,2.0697582059,_
1715,18,3.0099099615,23,1,0,1,1,0,0,1.0578761268,_|football|theater
1716,18,10.0714014881,20,0,1,0,0,0,0,1.321427207,_
1717,17,16.0328517966,3,1,0,1,0,0,1,3.5169407207,_|writing|clarinnete
1718,18,8.8306802076,21,1,1,0,1,0,1,1.0491570025,_|criket|clarinet
1719,18,9.812271518,1,0,1,1,0,0,0,3.4861413291,_|drawing
1720,18,16.9753517056,27,1,0,1,0,0,1,0.5868374055000001,_|drawing|guitar
1721,16,14.1211622928,17,0,1,0,1,0,0,2.3588158975,_|boxing
1722,17,9.8090881704,1,0,0,0,0,0,0,3.1522222857,_
1723,18,5.1539129638,24,0,0,0,0,0,0,0.5878350833,_
1724,15,17.6985349369,14,0,1,1,1,0,1,2.6688933291,_|fencing|drawing|cello
1725,15,11.5404080338,29,0,1,0,0,0,0,0.3043720343,_
1726,15,4.4229522022,25,0,0,0,1,0,0,0.2806703079,_|tennis
1727,17,5.3823950528,18,0,0,1,0,0,0,0.8730911974000001,_|theater
1728,17,16.0626617787,14,0,1,0,0,0,0,2.3307834829000003,_
1729,15,0.8829112417,25,0,0,1,1,1,0,0.3188509085,_|criket|dancing|harp
1730,18,19.8418437406,19,0,1,0,0,0,0,1.7922893205,_
1731,17,2.6070335943,9,0,1,0,1,0,0,2.5732191365,_|marathon
1732,15,15.9213705079,27,0,0,0,1,0,0,1.0844901258,_|fencing
1733,15,7.8955063354,23,0,0,1,1,0,1,1.0866966803,_|rugby|writing|drum
1734,18,9.8443236657,19,0,0,0,0,1,1,1.0041126627,_|trombone|guitar
1735,16,17.6130115493,10,1,0,1,0,0,0,2.8246048925,_|writing
1736,17,8.2582237918,25,1,1,0,1,1,1,1.3643737821,_|criket|clarinnete|guitar
1737,18,10.7498750735,9,0,1,0,0,0,1,2.6072864008,_|harp
1738,15,0.9859932482,28,1,0,1,0,1,0,0.5684680838,_|drawing|guitar
1739,15,0.0469494773,22,0,0,0,0,0,1,0.5737961933,_|bass
1740,18,4.89599746,4,0,0,0,0,0,0,2.2580710352,_
1741,17,13.6116618584,8,1,1,0,0,0,0,2.8400929751,_
1742,16,2.4252978672,19,0,1,1,1,0,0,1.6831172628000002,_|handball|sculpture
1743,16,2.2752391761,18,1,1,1,0,0,0,1.7209071501,_|painting
1744,15,8.2192121607,12,0,0,0,0,0,0,1.5377839093,_
1745,17,12.9567407722,17,0,1,0,1,0,0,2.0634635075,_|football
1746,16,14.241439845,16,0,0,1,0,0,0,1.8785475099,_|painting
1747,17,3.569013482,26,0,1,1,1,0,1,0.863270859,_|tennis|painting|violin
1748,17,1.5917629474,5,0,1,0,0,0,0,2.5132861330000003,_
1749,15,18.8079406789,9,0,1,1,1,0,1,2.7721632696,_|swimming|painting|clarinet
1750,16,5.2133276512,1,1,0,0,0,0,0,2.8883859358,_
1751,18,17.0669299522,23,0,1,0,1,0,0,1.3371610495,_|fencing
1752,15,17.2698290093,5,0,0,0,0,0,0,2.3706116147,_
1753,16,15.4504518353,27,0,1,0,0,1,0,0.8544646478,_|harp
1754,16,3.3766721331,27,1,0,0,0,0,0,0.322641827,_
1755,16,16.4360291851,20,0,0,1,1,0,0,1.8342269971,_|athletic|theater
1756,16,15.3850111848,12,0,0,0,0,0,0,1.9900604524,_
1757,16,11.9344598021,17,1,1,0,1,0,0,2.2269833938,_|tennis
1758,17,6.7440407034,6,0,0,0,0,0,1,2.6083868983,_|drum
1759,15,5.2501720853,1,0,1,1,0,0,0,3.4063390823,_|drawing
1760,17,2.4377842416,28,1,1,1,0,0,0,0.8670343739,_|writing
1761,18,10.195141338,13,1,1,0,1,0,0,2.1660913252,_|boxing
1762,16,11.7052175102,4,0,0,0,1,0,0,2.4229283329,_|rugby
1763,15,7.1867798103,17,0,1,0,1,0,0,1.5095578778,_|marathon
1764,16,9.5071813536,10,1,0,0,1,0,0,2.4438572643,_|marathon
1765,15,7.2702891474,9,0,0,0,0,0,0,2.0038283786,_
1766,17,12.8201211464,10,1,0,0,1,0,0,2.4653064895,_|boxing
1767,15,18.0251841559,26,0,0,1,0,1,0,0.8447920019,_|sculpture|trombone
1768,18,3.2784052409,1,0,0,0,1,0,0,2.7310588984,_|marathon
1769,18,7.6281761981,14,0,0,0,0,0,0,1.7360114894,_
1770,15,2.817372079,6,1,0,0,1,0,0,2.5896707309,_|football
1771,15,12.4988754082,8,1,0,1,0,0,0,2.7423611231,_|sculpture
1772,15,14.5774101898,4,0,0,0,0,0,0,2.4959194397,_
1773,15,18.6382546519,6,1,0,0,0,1,0,2.8534371942,_|synthesizer
1774,18,5.5774385252,19,0,1,1,0,0,0,1.5913479919,_|drawing
1775,16,19.0042241173,1,0,0,0,0,1,0,3.2096733284,_|tuba
1776,15,1.2652534364,2,1,0,0,1,0,0,3.1276178652,_|criket
1777,15,12.0602772673,1,1,0,0,1,1,1,3.4532758968,_|handball|clarinet|drum
1778,18,1.1426543869,20,1,0,1,0,0,0,0.822773567,_|writing
1779,18,17.8754837552,21,1,0,0,0,0,0,1.217335228,_
1780,17,10.5961811414,22,0,0,1,0,0,0,0.7626843112,_|dancing
1781,15,13.3869670153,18,0,1,0,1,1,0,2.1458486709,_|basketball|harp
1782,17,16.6314785182,3,1,1,0,0,0,0,3.2991310018,_
1783,18,3.0062124497,23,0,1,1,0,1,0,1.1708122846,_|drawing|cello
1784,18,0.7718312388,19,0,1,0,0,0,1,1.4245956529,_|drum
1785,16,17.5776229183,6,0,1,0,0,0,0,2.9026593669,_
1786,15,6.2986645492,27,0,1,0,0,1,0,0.6914774187,_|trumpet
1787,17,2.5795781585,21,1,1,1,0,1,1,1.8865425001,_|dancing|cello|singing
1788,18,9.3692247417,6,0,0,0,0,0,1,2.6353413513,_|drum
1789,18,11.9661215139,16,1,0,0,0,0,0,1.5003394189,_
1790,17,0.6194120685,18,0,0,0,0,1,0,1.2355538161,_|bass
1791,16,5.4979131651,21,0,0,0,0,0,0,0.6046134055,_
1792,18,0.6559974855,15,0,1,0,0,0,0,1.3881389763,_
1793,15,8.4067077839,2,0,0,0,0,1,0,3.3005522063,_|clarinet
1794,18,17.9020005813,14,0,1,0,0,0,1,2.1686415935,_|saxophone
1795,15,19.6530482299,13,0,0,1,1,0,0,2.7972674797,_|football|writing
1796,17,12.7409510701,14,0,0,0,0,0,0,1.7174586154,_
1797,15,3.2327538757,13,0,0,0,1,0,0,1.6879004923,_|softball
1798,17,18.1169878,6,0,0,1,0,0,0,2.9521458635,_|painting
1799,15,10.324956464,24,0,0,1,0,0,0,0.9633750093,_|dancing
1800,17,3.0749862421,2,0,0,1,0,0,0,3.334971828,_|theater
1801,15,18.434533389,29,0,0,0,0,0,0,0.4436406552,_
1802,16,15.1493810145,16,1,0,1,0,0,0,1.9557917388,_|drawing
1803,15,14.6341054545,9,0,1,1,1,0,0,2.8503513392,_|softball|drawing
1804,15,14.1836140759,14,1,0,0,1,0,0,2.3700674222,_|swimming
1805,16,4.0067964219,28,1,0,0,0,0,0,0.1525907792,_
1806,18,4.2201338342,5,0,0,0,0,0,0,2.123043127,_
1807,18,13.7658599685,27,1,0,1,0,1,1,0.9220132315,_|drawing|harp|singing
1808,15,4.3944550022,16,0,0,0,0,0,1,1.4289932381,_|synthesizer
1809,16,8.7734339361,16,1,0,0,1,0,0,1.8934409155,_|marathon
1810,15,15.6400365119,13,1,0,0,0,0,0,1.939584666,_
1811,17,15.679050362,23,0,1,1,1,0,0,1.5112769972,_|tennis|writing
1812,17,9.0652354505,24,0,0,0,0,1,0,0.8256041744,_|trombone
1813,15,15.8437987655,17,0,0,1,0,0,0,1.7643543087,_|writing
1814,18,16.772435924,24,0,0,1,0,0,0,1.2955949005,_|theater
1815,18,13.0955150257,4,0,0,0,0,0,0,2.4737171781,_
1816,15,4.5685170462,28,0,0,0,0,1,0,0.019798485,_|tuba
1817,15,5.4802356077,7,0,1,0,0,0,0,2.2029585057,_
1818,17,6.2968231082,6,0,1,1,0,0,0,3.040025436,_|writing
1819,18,2.3360821547,22,1,0,1,0,0,0,1.0690799866,_|theater
1820,15,5.4631924074,3,1,1,1,0,0,0,3.9417600224,_|theater
1821,17,4.1903844863,17,0,0,0,0,1,0,1.4825959731,_|violin
1822,18,9.1065749962,4,0,1,0,1,0,0,3.0422753693,_|basketball
1823,16,18.1687509574,15,0,1,0,1,0,0,2.1039665103,_|rugby
1824,17,2.0896063351,13,0,1,0,0,0,0,1.7875223290000002,_
1825,18,14.4053584789,26,1,0,1,0,0,1,1.1003818826,_|drawing|bass
1826,18,13.7456600883,26,0,0,0,0,0,0,0.8545582886,_
1827,17,1.9150839733,18,0,0,0,1,0,1,1.1996513876,_|softball|synthesizer
1828,16,18.4514480981,13,1,0,0,0,0,0,2.5919409191,_
1829,17,11.3694440431,8,1,0,0,0,0,1,2.2822127452,_|clarinet
1830,18,7.2745104227,5,0,0,0,0,0,0,2.7548774933,_
1831,15,15.1307716699,16,0,0,0,1,0,0,1.9212686469,_|fencing
1832,15,5.147309168,18,0,1,1,0,1,0,1.5835564957,_|sculpture|drum
1833,17,13.8701967409,11,0,0,0,0,1,0,1.7233856864,_|synthesizer
1834,18,0.7942241514,3,1,1,1,0,0,0,2.8760550054,_|drawing
1835,15,16.7881607522,15,0,0,0,0,0,0,1.8889919304,_
1836,18,8.9634169404,24,0,1,1,1,0,0,1.3693699674,_|fencing|sculpture
1837,17,12.7338582872,10,1,0,0,0,0,0,2.5505462337,_
1838,15,4.4247563961,21,1,0,1,1,1,1,1.9435733405,_|swimming|sculpture|cello|tuba
1839,18,13.5414742532,3,1,1,1,0,0,1,3.3104012689,_|drawing|clarinet
1840,15,15.4448055179,16,0,0,0,0,0,0,1.4189386745,_
1841,17,9.4642637377,7,0,0,0,1,0,0,2.353054655,_|tennis
1842,18,12.3545384812,13,0,0,0,0,1,0,1.7528862062,_|trumpet
1843,15,9.1265184764,26,0,0,1,0,1,0,0.5139629887,_|writing|bass
1844,17,17.8818273852,1,0,0,0,0,0,0,3.0219548675,_
1845,15,9.9573836103,10,0,0,0,1,0,1,1.8347494482,_|criket|tuba
1846,15,16.8361741806,10,0,1,0,0,0,0,2.275700147,_
1847,16,16.0270411654,23,1,1,1,1,0,1,1.7676467846,_|handball|drawing|singing
1848,16,8.210096427,21,0,0,1,0,1,0,1.3537230743,_|drawing|drum
1849,17,4.6016898371,23,1,1,0,1,0,0,1.0342011686,_|athletic
1850,16,8.1216426512,5,0,0,0,0,0,0,2.7583418312,_
1851,17,16.5243475155,20,1,0,1,0,0,0,1.7899668742,_|painting
1852,16,4.5526507164000005,20,0,0,1,0,0,0,1.2239736069,_|writing
1853,15,10.4887269172,13,1,1,0,1,0,1,2.4436191054,_|softball|tuba
1854,17,16.1219349592,29,0,0,0,1,1,0,0.3629570028,_|softball|harp
1855,17,7.0695495026,9,0,1,1,0,0,0,2.2517539219,_|writing
1856,15,12.8441927401,25,1,0,0,0,0,0,0.9000416925,_
1857,17,4.912631481,26,0,1,0,0,0,0,0.6566169233,_
1858,17,2.1855889074,7,0,1,1,0,0,0,2.1864269513,_|drawing
1859,16,15.8876845019,6,1,0,0,0,1,1,2.8831362657,_|singing|violin
1860,17,1.9793724682,7,1,1,1,0,0,0,2.8778536976,_|theater
1861,18,5.4276279016,27,0,0,0,0,0,0,0.0120634896,_
1862,15,17.1021884399,7,0,0,1,0,0,0,2.5837381628,_|drawing
1863,16,6.9293857416,22,0,0,0,1,0,0,1.1615545311,_|swimming
1864,16,19.4609069903,1,0,0,1,0,0,0,3.3016905127,_|writing
1865,18,19.5946866955,26,1,1,0,0,0,0,1.5051727733,_
1866,15,5.3655204091,15,0,0,0,0,0,0,1.3856962206,_
1867,15,0.819564445,8,0,0,0,0,0,1,2.2409239487,_|singing
1868,16,14.1012656841,12,1,0,1,0,0,0,2.1167233822,_|sculpture
1869,17,9.019730053,22,0,0,0,0,0,1,1.0366568344,_|clarinet
1870,16,2.0150568792,11,0,0,0,0,0,0,1.6174602067,_
1871,15,14.1504563796,26,0,1,0,0,0,0,0.8659455421000001,_
1872,18,0.6234981822,21,0,1,0,1,0,0,1.3202459872,_|softball
1873,16,17.4039338098,24,0,0,1,0,0,1,1.2597646827,_|drawing|trombone
1874,15,2.7730505823,28,0,0,1,0,0,0,0.0815731844,_|sculpture
1875,16,2.5462375749,16,0,0,0,1,1,0,1.6896730848,_|boxing|synthesizer
1876,17,3.5134459594000003,26,0,1,0,0,0,1,0.4604216498,_|cello
1877,16,19.2053271698,1,0,0,1,0,0,0,3.5770438974000003,_|painting
1878,16,13.8633872051,12,0,0,1,0,0,0,2.0878721266,_|dancing
1879,15,16.0274307093,0,0,1,1,0,0,0,3.3695843618,_|dancing
1880,15,7.9526997147,25,0,0,0,0,0,0,0.0,_
1881,15,6.7262545501,27,0,0,0,0,0,0,0.0946515917,_
1882,16,4.6896801357,18,0,1,0,1,0,0,1.4053156279,_|softball
1883,17,9.6129605662,10,0,0,0,0,0,0,1.87826418,_
1884,18,11.0365746707,4,0,0,1,0,0,0,2.8719047704,_|theater
1885,18,12.6354968731,0,1,0,0,0,0,0,3.7079480402,_
1886,15,5.14237008,19,0,0,0,0,1,0,1.1748680911,_|singing
1887,15,18.9730816181,29,1,0,1,0,0,0,0.9954496419,_|painting
1888,16,3.3951699641,12,1,1,0,1,0,0,2.5287112568,_|swimming
1889,18,19.3130634953,7,0,0,1,1,0,0,2.5968344903,_|marathon|theater
1890,15,0.2971224502,5,0,1,0,0,0,0,2.4606067738,_
1891,17,9.6225138363,28,1,0,0,0,0,0,0.5477807235000001,_
1892,17,6.6673567623,16,0,0,0,1,0,0,1.8030544267,_|boxing
1893,15,8.9824682786,11,1,0,0,0,0,0,2.3099758478,_
1894,15,11.4132915796,0,0,0,0,0,0,0,3.0933639433,_
1895,18,8.7117831603,2,0,0,0,0,0,0,2.6159007237000003,_
1896,18,8.296937006,13,0,0,0,1,0,0,2.2769183182,_|football
1897,16,14.6544683083,25,0,0,1,0,0,0,1.0515315263,_|drawing
1898,18,13.7175255017,7,0,0,0,1,0,0,2.747706159,_|swimming
1899,17,16.6654256407,10,0,1,0,0,0,0,2.621670104,_
1900,17,4.9991796248,26,1,0,0,0,0,0,0.2432980938,_
1901,15,12.1905701951,13,1,0,0,0,0,0,2.1947065208,_
1902,18,11.7038957079,7,0,0,0,0,0,1,2.6399064877,_|cello
1903,16,7.3947562175,28,1,0,0,1,0,0,0.8334934183,_|rugby
1904,17,9.7211508381,2,1,1,0,0,0,0,3.4024015908000003,_
1905,17,6.2756428661,6,1,0,0,0,1,0,2.6162916954,_|trumpet
1906,16,2.8368879523,27,0,0,0,0,0,0,0.339715385,_
1907,16,4.2760242133,18,1,0,1,0,0,1,1.6977287802,_|theater|trumpet
1908,17,2.110272928,3,0,1,0,0,0,0,2.3568568069,_
1909,17,13.6613915038,24,0,0,0,0,0,0,0.8456248399,_
1910,16,13.2145478622,15,1,0,1,0,1,0,2.2465452732,_|painting|synthesizer
1911,17,19.0121274316,12,0,0,1,1,0,0,2.4786991828,_|basketball|theater
1912,15,14.5935682729,19,0,0,1,0,1,1,1.3742882826,_|writing|harp|clarinet
1913,15,1.0409167751,18,1,0,0,1,0,0,1.3553810454000002,_|tennis
1914,16,17.6849034786,4,0,1,1,0,0,0,3.0604907501,_|painting
1915,18,17.2535032589,22,1,1,1,0,0,0,1.5569571221,_|painting
1916,16,8.8664064155,4,1,0,1,0,0,0,3.2195312479,_|drawing
1917,16,11.7172610106,19,0,0,0,1,0,0,1.1501535484,_|football
1918,18,19.5215666495,23,0,0,0,0,1,1,1.3214293025,_|cello|bass
1919,18,10.646087277,3,1,0,1,1,0,0,3.4913265883,_|marathon|sculpture
1920,18,18.1064365675,1,0,0,0,0,1,1,3.8695867242,_|synthesizer|clarinnete
1921,15,1.6607751562000002,25,1,0,0,0,0,1,0.1704636133,_|guitar
1922,17,3.8210373742,12,1,1,0,0,0,0,2.19738729,_
1923,15,8.8150988688,29,0,0,0,0,0,0,0.0211555828,_
1924,17,11.6951361667,15,0,1,0,0,1,0,2.3867995073,_|harp
1925,15,16.3245570373,21,1,0,0,1,0,0,1.3610312879,_|marathon
1926,17,19.7652423029,1,0,0,1,1,0,0,3.51068089,_|fencing|painting
1927,15,7.7770299295,18,0,0,0,1,0,0,1.4373707503,_|swimming
1928,18,0.9483127228,16,1,1,0,1,1,0,1.8044174585,_|criket|synthesizer
1929,16,16.0234300659,4,1,0,1,1,0,0,3.2622698643,_|marathon|sculpture
1930,15,12.0876143817,24,0,1,0,1,0,0,1.1696582381,_|criket
1931,17,3.9708571774,17,0,1,0,0,0,0,1.401550934,_
1932,18,9.8965691324,27,0,1,0,0,1,0,0.5496018254,_|clarinet
1933,15,14.8462049107,22,1,1,0,0,0,0,1.5165082679,_
1934,15,15.4082357414,20,1,1,0,0,0,0,2.0322195117,_
1935,18,9.99236824,17,1,1,1,1,0,0,2.2892997752,_|basketball|dancing
1936,15,6.1042906026,7,0,0,1,0,0,0,2.086687741,_|sculpture
1937,16,19.4748516408,26,1,1,1,0,0,1,1.6676669905,_|dancing|drum
1938,15,13.2672522191,14,1,1,0,0,0,0,2.5958890507,_
1939,16,8.1647503869,12,0,0,0,0,0,0,1.9507691767,_
1940,16,5.6092644841,12,0,1,0,0,0,0,2.1025418986,_
1941,18,14.6220596601,15,1,0,0,0,0,0,1.3791671997,_
1942,15,4.8436689119,21,0,0,0,0,0,0,0.6721996801,_
1943,18,3.4341997795,19,0,0,1,0,1,0,1.1416385675,_|painting|cello
1944,15,10.5966777792,12,0,0,0,0,0,1,1.6210121147,_|guitar
1945,15,5.7997478529,19,0,1,0,0,0,1,1.1221109734,_|violin
1946,17,12.5781028985,1,0,1,0,0,0,0,3.4020441084,_
1947,15,2.3587734975,2,0,1,0,0,0,0,2.6838547387,_
1948,18,13.0988220913,14,1,1,1,0,1,0,2.9968562787,_|painting|violin
1949,16,5.66593056,22,1,0,1,1,0,0,1.2848657108,_|handball|sculpture
1950,15,0.0048586887,18,1,0,0,0,0,0,1.2010533026,_
1951,17,2.5387211535,12,0,0,0,1,0,0,1.9780217184,_|football
1952,18,18.6723075567,4,1,1,1,1,0,1,3.8366986402,_|marathon|theater|synthesizer
1953,15,17.3470927823,25,1,0,1,1,0,0,1.1799034067,_|criket|theater
1954,18,4.6721806407,21,0,1,1,0,0,0,1.5400594595,_|writing
1955,17,15.5674380909,5,0,1,0,0,0,1,3.1588582622,_|violin
1956,17,12.1714318635,13,0,1,0,0,0,1,1.7524968355,_|violin
1957,18,19.418094229,3,1,0,0,0,0,0,3.0451134821,_
1958,15,7.4721131907,21,0,0,0,1,1,0,1.1656039459,_|marathon|harp
1959,16,13.6292122503,18,1,1,1,0,0,0,1.7857607911,_|theater
1960,17,1.2707144485,22,0,1,0,1,0,0,0.8411087174,_|hockey
1961,15,7.9249469363,6,0,0,0,1,0,0,2.3971825576,_|basketball
1962,15,19.2763532238,3,1,1,0,0,0,0,3.5769090155,_
1963,16,10.779617489,1,0,1,1,0,1,0,3.2251582752,_|theater|synthesizer
1964,17,5.7575900667,26,0,0,0,0,0,0,0.0,_
1965,17,2.4054192626,6,1,0,0,0,1,0,2.8066977642,_|cello
1966,15,14.0705668036,2,1,0,1,0,0,0,3.42183767,_|writing
1967,15,12.8971208686,14,0,0,0,1,0,1,2.1053092788,_|criket|violin
1968,16,7.4787742721,0,0,1,0,0,0,0,3.1609020912,_
1969,16,19.0188270373,1,0,0,0,0,0,0,2.9935415604,_
1970,17,0.4440562598,9,1,1,1,0,0,0,2.4902204256,_|writing
1971,18,6.0744770326,15,0,1,1,0,1,0,2.1308327796,_|writing|clarinnete
1972,17,18.421389726,24,0,0,1,0,0,1,0.8384648733000001,_|drawing|harp
1973,15,6.4187087664,27,0,0,1,0,1,0,0.6767710334,_|writing|clarinnete
1974,17,5.0450566771,14,1,0,1,0,0,0,1.7359565116,_|writing
1975,18,10.6844081986,23,1,0,1,0,0,0,1.2545726181,_|writing
1976,16,16.4760349984,14,1,0,0,0,0,0,1.922688235,_
1977,18,2.0629352176,13,0,1,1,0,0,0,2.1919984196,_|painting
1978,18,18.8604141929,21,1,0,0,1,1,0,1.7575234862,_|softball|cello
1979,18,15.9014576236,13,0,0,1,0,0,0,1.9241023199,_|theater
1980,16,3.625005111,5,0,0,1,0,0,0,2.8079741296,_|painting
1981,18,14.240159224,13,1,0,0,0,0,0,2.1387726771,_
1982,18,7.6991744528,16,0,0,0,0,1,0,1.3638410472,_|tuba
1983,18,8.0458935615,17,0,1,0,1,0,0,1.7227260522,_|football
1984,15,15.6658018488,19,1,0,0,1,0,0,1.192108472,_|marathon
1985,18,19.2556961596,18,0,1,0,0,0,0,1.5347823897,_
1986,16,2.5331174569,29,0,0,0,1,0,0,0.115243211,_|football
1987,18,8.4126047376,16,0,1,0,1,0,0,1.5623595644,_|basketball
1988,18,9.6188321617,15,0,1,1,0,0,0,2.0960326249,_|theater
1989,16,7.5262363391,7,1,0,0,1,0,0,3.0092383227,_|softball
1990,18,7.2637824743,6,0,0,0,0,0,0,2.0711080649,_
1991,16,1.0453733512,19,1,0,0,0,1,0,1.7473564519,_|clarinnete
1992,18,13.7107724113,27,0,1,1,1,0,0,1.079867369,_|softball|sculpture
1993,16,8.7242883424,11,0,1,0,0,1,0,2.271400211,_|guitar
1994,18,3.8958760529,8,0,0,0,1,0,0,2.1172330312,_|athletic
1995,18,16.320670046,26,1,0,0,0,0,0,0.7435923584,_
1996,15,16.051214963,13,0,1,0,1,0,0,1.8927458446,_|boxing
1997,15,9.7278325618,19,1,1,0,0,0,0,1.586464189,_
1998,18,5.969013223,0,0,1,0,0,1,0,3.5123228948,_|clarinnete
1999,18,12.7618545159,9,1,1,0,0,1,0,2.6292115212,_|clarinet
2000,17,5.7630427155,16,1,0,1,1,0,0,1.8366428,_|athletic|writing
2001,16,4.7201586065,16,1,1,1,0,1,0,1.8343591404,_|drawing|tuba
2002,17,14.6102930805,16,1,1,0,0,0,1,1.7660559773000002,_|trumpet
2003,15,0.8065047944,3,0,1,1,0,1,1,3.201710217,_|theater|saxophone|synthesizer
2004,15,1.8953694207,16,1,0,0,0,0,0,1.2638907719,_
2005,15,0.1357634805,17,0,0,0,1,1,1,1.4277243763,_|boxing|tuba|trumpet
2006,15,3.0588637295,19,0,0,0,0,1,1,1.0707079519,_|cello|clarinet
2007,18,1.3798001742,22,0,0,0,0,0,1,0.8327175058,_|tuba
2008,15,19.9160473556,1,0,0,0,0,0,0,3.1302227945,_
2009,18,5.7761993991,7,0,1,1,0,0,0,2.5370989506,_|painting
2010,18,2.9853602534,12,0,0,1,0,0,0,1.6710761818000002,_|drawing
2011,15,4.8199251599,22,0,0,0,1,1,0,0.8165506597000001,_|fencing|synthesizer
2012,15,18.7225114308,24,0,1,0,1,0,0,1.1314027355,_|football
2013,16,10.4032044605,29,0,1,0,0,0,0,0.3331542283,_
2014,17,7.2963619262,21,1,0,0,0,0,0,1.4890630203000002,_
2015,15,17.4678291582,19,1,0,0,1,0,0,1.6833300316000002,_|swimming
2016,16,7.899805411,21,1,1,1,0,0,0,1.9219421337,_|dancing
2017,16,6.7001713992,14,0,1,0,0,0,0,1.9400069222,_
2018,17,4.145650451,19,0,0,1,0,0,0,1.0658486732,_|painting
2019,18,7.5559364782,22,1,0,0,0,0,0,0.9689861311,_
2020,15,6.3336871203000005,8,1,0,1,0,0,0,2.6861449901,_|writing
2021,17,13.546079186,2,1,1,1,1,0,0,3.5206123916000003,_|boxing|sculpture
2022,15,5.7916540934,2,0,0,1,0,0,0,2.8159732957,_|painting
2023,16,11.5439949285,1,0,0,1,1,0,0,3.4875106682,_|hockey|writing
2024,16,1.3178433006,0,1,0,0,0,1,0,3.5921289779,_|trumpet
2025,18,3.8257831339,13,0,1,0,0,0,0,1.5784416655,_
2026,16,8.1481054322,16,0,0,1,0,1,0,1.8860081741,_|sculpture|trombone
2027,16,18.7389850782,12,1,0,0,1,0,0,2.3660108722,_|hockey
2028,17,7.5450397143,18,1,1,1,0,1,0,2.4349343788,_|dancing|harp
2029,15,13.281482424,29,0,0,0,0,0,0,0.3931864714,_
2030,15,5.1017444484,22,0,0,0,1,1,0,0.7132676651000001,_|hockey|bass
2031,17,2.5406715195,14,1,1,0,1,1,0,2.5744499702,_|football|trombone
2032,18,1.1707320016,26,0,0,1,1,0,0,0.7005398669,_|swimming|sculpture
2033,15,6.1082699709,24,1,1,1,0,1,0,1.5862892375,_|writing|clarinet
2034,16,3.1532205359,13,1,0,0,1,0,0,2.0585752927,_|criket
2035,15,3.4802089603,1,1,0,0,0,0,0,3.1296400506,_
2036,16,15.2151861677,6,1,1,1,1,0,0,3.5391987115,_|athletic|writing
2037,18,0.3167614189,16,0,0,1,1,1,0,2.0599666563,_|tennis|dancing|saxophone
2038,17,11.1562025147,17,0,1,0,1,1,1,1.7560354947,_|rugby|violin|trombone
2039,15,7.5892276119,5,0,0,1,1,0,0,2.6226010521000003,_|tennis|sculpture
2040,17,10.1309999982,26,0,0,0,0,0,0,0.2628611667,_
2041,15,11.2566047443,20,0,1,0,1,1,0,1.7044150886,_|handball|clarinnete
2042,16,6.2673538891,7,0,0,0,0,0,0,2.1044499315,_
2043,17,5.9021772037,27,1,0,1,1,1,0,0.8375123196,_|fencing|theater|clarinnete
2044,15,14.6680369867,26,0,0,1,1,0,0,0.5568280330000001,_|boxing|sculpture
2045,16,17.4255397624,1,0,0,1,0,0,0,3.350130974,_|drawing
2046,17,3.8516326492,0,0,1,1,0,0,0,3.2796462242,_|theater
2047,17,1.9523752107,15,0,1,0,1,0,0,1.5563289567,_|handball
2048,15,17.9559161278,6,0,1,1,0,0,1,2.8463787534,_|painting|violin
2049,15,6.9979092729,21,0,1,0,0,0,0,1.1378998007,_
2050,15,11.0263478133,23,0,0,1,0,0,0,1.3917877793,_|theater
2051,16,7.1908628904,10,1,0,0,0,0,0,2.1827952212,_
2052,15,2.5160467269,14,1,1,1,0,0,0,2.2538711785,_|theater
2053,17,11.786632899,12,1,0,1,0,0,0,2.2540200372,_|drawing
2054,17,10.5028170354,29,0,0,1,0,0,0,0.3925490106,_|dancing
2055,15,4.0598711838,23,0,1,1,1,0,0,1.4848576975,_|athletic|drawing
2056,15,9.037380893,1,0,0,0,0,0,0,2.6720933643,_
2057,18,15.9389500803,13,0,0,1,0,0,0,1.8315112814,_|sculpture
2058,17,11.8085220622,23,0,0,0,0,1,0,0.7581829737,_|guitar
2059,16,1.9383465413,5,0,1,1,0,0,0,2.9381754672,_|sculpture
2060,18,10.9604299446,8,1,0,1,0,1,0,3.054924125,_|dancing|bass
2061,15,14.0547659858,27,0,0,0,1,0,0,0.9175822004,_|softball
2062,15,15.8540681156,6,0,1,1,0,1,0,3.4608846527,_|painting|cello
2063,17,12.5823515727,17,0,1,0,0,0,0,1.8419077494,_
2064,15,3.0531632908,23,0,1,1,1,0,0,1.1859855145,_|football|dancing
2065,16,14.2034653318,8,1,0,1,0,1,0,2.4222306856,_|theater|saxophone
2066,17,13.5468369216,22,0,0,0,0,0,0,0.9126606734,_
2067,15,0.4885376588,3,0,0,0,1,0,0,3.0733044726,_|fencing
2068,17,8.2349533518,8,0,0,0,0,0,0,2.1672829561,_
2069,15,6.6590049392,3,0,0,1,1,0,0,2.5538644982000003,_|rugby|painting
2070,15,13.3882412851,11,0,0,1,0,1,0,2.4486025189,_|sculpture|clarinnete
2071,15,4.3227162462,3,1,0,0,0,1,0,3.4632393047,_|clarinnete
2072,16,11.8174384595,24,1,1,1,1,0,0,1.4428688593,_|swimming|writing
